C	1	6597	SMARCA4	na	9.89	 SC-MS:0.19 HS-LC:0.18 SC-CC:0.16 HS-CX:0.13 DM-PI:0.09 SC-GT:0.08 SC-LC:0.08 HS-DC:0.05 CE-GT:0.02 CE-CC:0.02	87/1662	 LRPPRC AKAP9 POLR3C SRCAP CHD2 CHD4 SUPT16H ZNF543 ZNF569 ZNF600 DDX3X DLG2 DNAH5 ATN1 EEF1A1 AHR ARID2 EIF4G1 FANCA COBLL1 MCF2L2 DICER1 DDX58 SIN3A SMC1B ZNF544 UTP20 GLI3 GLUD2 ZNF493 HRAS HSP90AA1 ZNF546 ZNF429 JAK3 KRAS MYO9A NACA RERE OGDH PABPC3 MPP6 RTEL1 PHF1 PKLR BRWD1 POLE POLR2A PPARG PRDM9 ARID1B ZNF471 EP400 FANCM ZNF529 RAD21 RB1 UPF1 ACTB EXOC4 ROS1 IFIH1 SMARCA2 SMARCC1 SMARCC2 SP100 BRCA1 SUPT5H SUPT6H TP53 TYK2 ZNF12 ZNF91 ZNF180 CAD ZNF329 ZNF665 ZNF93 SMC1A ARID1A TRRAP HIST1H3B SLITRK6 EIF4G3 ZNF160 BTAF1 ZNF254	 transcription; regulation of transcription from RNA polymerase II promoter;	 nucleus; nucleoplasm;	 nucleotide binding; DNA binding; transcription factor activity; transcription coactivator activity; helicase activity; protein binding; ATP binding; hydrolase activity;
C	191	1740	DLG2	na	5.81	 HS-GN:0.70 CE-CC:0.10 HS-LC:0.08 HS-CX:0.08 DM-PI:0.03	106/1662	 HIPK3 LRPPRC ERN2 PLK4 STAG2 NCKAP1 TLK2 CIT CHEK2 IRAK3 PARD3B CLK2 LRRK2 MYO3B CSF1R TTBK2 CTNNA2 NEK10 ZNF600 DLG1 EPHA2 MARK2 EPHA3 EPHA5 EPHB3 ERBB3 ERBB4 FGFR3 COBLL1 MAST1 TNIK KIF1B FLT3 CRB1 SCRIB PRKD3 ALK GAK RPS6KC1 STK36 SESN1 PIK3R4 IKBKB INSR INSRR JAK3 KDR LRP2 MAP1A MAP3K4 MAP3K5 MET MAP3K9 EIF2AK4 MST1R MYO9A NOS1 NOTCH1 NOTCH2 NOTCH3 NOTCH4 NTRK2 ATP2B4 PAK3 PARD6A TAOK3 PDGFRA MYO3A SYTL2 STK32B PRKCD PRKCI STK31 PARD3 PTK2 ROS1 RPS6KA2 WNK1 WNK3 SMARCA4 SMARCC1 TEC TGFBR2 TRIO TTN TYK2 MAP3K12 LRRK1 PPCS NSUN7 NEK11 ULK1 DYRK3 CDC42BPA MAP4K3 MASTL DISP2 KALRN MAP3K6 LATS1 MAP3K13 TAOK2 ROCK2 ULK2 SLK RB1CC1	 synaptic transmission; sensory perception of pain;	 plasma membrane; postsynaptic membrane;	 nucleic acid binding; guanylate kinase activity; pancreatic ribonuclease activity; protein binding;
C	192	1501	CTNND2	GT24 NPRAP	5.80	 HS-LC:0.48 HS-CX:0.28 HS-CC:0.12 CE-GT:0.06 CE-CC:0.05 HS-DC:0.03	17/1662	 CDH2 CDH18 CTNNA2 CELSR2 CTTN PDZD2 KPNB1 ARVCF MYO5B PPARG ERBB2IP SMEK2 LRRC7 PTPRM SCN2A DLG5 MAGI2	 transcription; regulation of transcription, DNA-dependent; cell adhesion; neuron adhesion; signal transduction; multicellular organismal development; learning; regulation of synaptic plasticity;	 nucleus; cytoplasm; cytoskeleton;	 structural molecule activity; protein binding;
C	193	10527	IPO7	FLJ14581 MGC138673 RANBP7	5.80	 SC-MS:0.37 HS-LC:0.15 HS-CX:0.15 SC-LC:0.13 DM-PI:0.12 HS-DC:0.07	17/1662	 CFTR DDX3X DYNC1H1 EEF1A1 COBLL1 MDN1 TNPO3 HSP90AA1 ITGA2B ITGAV KPNB1 PDE3B UPF1 SMARCC1 EEA1 ITGA8 NPEPPS	 protein import into nucleus, docking; intracellular protein transport; signal transduction;	 soluble fraction; nucleus; nuclear pore; cytoplasm;	 small GTPase regulator activity; protein binding; Ran GTPase binding; protein transporter activity;
C	194	8202	NCOA3	na	5.80	 HS-LC:0.43 HS-CC:0.26 HS-DC:0.18 HS-CX:0.13	11/1662	 NCOA2 STAG2 CREBBP EP300 BPTF NPAS4 IKBKB RXRA ITCH PER3 NCOR2	 signal transduction; androgen receptor signaling pathway; positive regulation of transcription, DNA-dependent;	 nucleus;	 transcription coactivator activity; histone acetyltransferase activity; signal transducer activity; protein binding; acyltransferase activity; transferase activity; transcription regulator activity; thyroid hormone receptor binding; androgen receptor binding;
C	195	10274	STAG1	DKFZp781D1416 SA1	5.80	 HS-LC:0.74 HS-CC:0.26	3/1662	 STAG2 RAD21 SMC1A	 cell cycle; chromosome segregation; mitosis; cell division;	 nucleus;	na
C	196	2318	FLNC	na	5.79	 CE-CX:0.29 HS-LC:0.28 HS-CC:0.17 DM-PI:0.11 HS-DC:0.09 HS-CX:0.07	15/1662	 HIPK3 MYCBP2 FLNB GLUD2 HSPA5 INPPL1 MAP3K5 PABPC3 PTCH1 WNK1 WNK3 ZIC1 EMILIN2 PHLDB2 HGS	na	 actin cytoskeleton;	 actin binding; protein binding;
C	197	117583	PARD3B	ALS2CR19 MGC16131 PAR3B PAR3L PAR3LC PAR3beta Par3Lb	5.78	 CE-CC:0.61 DM-PI:0.19 CE-LC:0.11 CE-GT:0.10	13/1662	 DLG1 DLG2 MARK2 SCRIB GPSM2 NFE2L2 NOTCH1 NOTCH2 NOTCH3 NOTCH4 PARD6A PRKCI NFE2L3	 cell cycle; cell division;	 tight junction; membrane;	 protein binding;
C	198	84515	MCM8	C20orf154 MGC119522 MGC119523 MGC12866 MGC4816 dJ967N21.5	5.78	 HS-LC:0.92 HS-DC:0.04 HS-CX:0.03	10/1662	 CDKN1A DBF4 TOPBP1 SPATA5 POLA2 POLA1 POLE ATR MCM10 RB1	 DNA replication; DNA replication initiation; transcription; regulation of transcription, DNA-dependent; cell cycle;	 nucleus;	 nucleotide binding; DNA binding; ATP binding; DNA-dependent ATPase activity; nucleoside-triphosphatase activity;
C	199	4629	MYH11	AAT4 DKFZp686D10126 DKFZp686D19237 FAA4 FLJ35232 MGC126726 MGC32963 SMHC SMMHC	5.78	 SC-MS:0.25 SC-CC:0.19 SC-LC:0.18 HS-CC:0.10 SC-TS:0.07 SC-GT:0.06 DM-PI:0.04 HS-DC:0.04 CE-CC:0.04 CE-YH:0.02	16/1662	 SLU7 CHEK2 IQGAP3 TAF1L AGL RHOA MYO1F MYO5B MYO7B ARHGAP21 ACTB SMARCC2 SP100 CAD RUNX1 ROCK2	 smooth muscle contraction; striated muscle contraction; muscle thick filament assembly; elastic fiber assembly; smooth muscle fiber development;	 muscle myosin complex; striated muscle thick filament; myosin complex;	 nucleotide binding; motor activity; actin binding; calmodulin binding; ATP binding; structural constituent of muscle;
C	200	5580	PRKCD	na	5.78	 HS-LC:0.56 SC-TS:0.11 CE-GT:0.08 SC-LC:0.06 HS-GN:0.06 CE-CC:0.05 SC-CC:0.05 HS-CX:0.03	36/1662	 HIPK3 GNA13 CHEK2 ADD1 CLK2 CREBBP DLG1 DLG2 EEF1A1 EP300 FGA PLCB1 CD2AP GABRA1 GRM5 PIK3R4 INSR ITGB4 RHOA RHOB MAPT NFE2L2 PABPC3 MPP6 PIK3CA RIPK4 PRKCI PRKDC ACTB STAT1 KLF5 TIAM1 CACNA1C CACNA1D CACNA1S MAGI2	 protein amino acid phosphorylation; intracellular signaling cascade; immunoglobulin mediated immune response; B cell proliferation; protein stabilization;	 nucleus; cytoplasm; membrane;	 nucleotide binding; protein serine/threonine kinase activity; diacylglycerol-activated phospholipid-dependent protein kinase C activity; ATP binding; protein C-terminus binding; enzyme activator activity; zinc ion binding; transferase activity; enzyme binding; diacylglycerol binding; metal ion binding;
C	201	861	RUNX1	na	5.78	 HS-CX:0.42 HS-LC:0.23 HS-CC:0.19 DM-PI:0.09 HS-DC:0.07	24/1662	 CDKN1A COL4A1 COL6A3 COL12A1 CREBBP CTBP2 SYNPO2 A2M AIM1 EP300 ETV6 FN1 TNC MYH11 PLTP THBS2 ZNF217 AHNAK CASP5 ABCC3 CBFA2T2 ZBTB22 NCOR2 MRC2	 skeletal development; transcription; regulation of transcription, DNA-dependent; multicellular organismal development; hemopoiesis; positive regulation of granulocyte differentiation; positive regulation of angiogenesis; positive regulation of transcription from RNA polymerase II promoter; behavioral response to pain; neuron development;	 nucleus;	 transcription factor activity; protein binding; ATP binding; transcriptional activator activity; chloride ion binding;
C	202	4130	MAP1A	MAP1L MTAP1A	5.78	 HS-LC:0.53 HS-CX:0.22 HS-CC:0.17 HS-GN:0.08	12/1662	 ATP8A1 DLG1 DLG2 EPHB6 UPF2 MAP1B EP400 RYR2 SCN2A BTAF1 ARHGEF11 DNAJC6	na	 microtubule; microtubule associated complex;	 structural molecule activity; protein binding;
C	203	1630	DCC	CRC18 CRCR1	5.77	 CE-CC:0.63 CE-GT:0.12 HS-CC:0.10 CE-CX:0.06 HS-DC:0.04 DM-PI:0.03 HS-GN:0.02	32/1662	 PLEKHH2 DHX9 ATN1 AHR EPHA2 EPHA3 EPHA5 EPHB3 EPHB6 KCNH5 ANK2 ANK3 HSPG2 RERE CNTN3 RARG RB1 SCNN1A WNK1 WNK3 TOP2A TP53 TRIO PXDN PICALM MAP4K3 UNC5C NAV3 NAV1 NAV2 KALRN SLIT2	 neuron migration; apoptosis; induction of apoptosis; cell cycle; multicellular organismal development; axonogenesis; negative regulation of progression through cell cycle;	 integral to plasma membrane; membrane; axon;	 transmembrane receptor activity; protein binding;
C	204	81033	KCNH6	ERG2 HERG2 Kv11.2	5.77	 CE-GT:0.53 CE-CC:0.26 HS-CC:0.21	9/1662	 RIMS1 RYR1 RYR2 RYR3 CACNA1C CACNA1D CACNA1S KCNH7 RIMS2	 regulation of transcription, DNA-dependent; ion transport; potassium ion transport; signal transduction;	 membrane; integral to membrane;	 voltage-gated potassium channel activity; potassium ion binding;
C	205	55294	FBXW7	na	5.76	 DM-PI:0.24 SC-GT:0.19 HS-LC:0.18 SC-CC:0.12 SC-MS:0.10 SC-LC:0.10 CE-CX:0.08	15/1662	 TLK2 EXOC8 FNDC3A MAST1 SETD2 HK1 NOTCH1 NOTCH4 ATP2B1 ATP2B4 PLXNA2 FNDC3B USP7 CUL2 CUL1	 Notch signaling pathway; protein ubiquitination;	 nucleus; endoplasmic reticulum; Golgi apparatus;	 transcription factor activity; protein binding;
C	206	5093	PCBP1	na	5.76	 HS-LC:0.85 HS-CX:0.09 SC-LC:0.03 SC-MS:0.03	18/1662	 RBM5 PAPOLA IMMT DHX9 SF3B3 SF3B1 PRPF6 CPSF1 PABPC3 PCF11 POLR2A METTL3 ADAMTS9 SNRPB WHSC1 USP9X SMC1A MATR3	 mRNA metabolic process;	 nucleus; cytoplasm; ribonucleoprotein complex;	 DNA binding; single-stranded DNA binding; RNA binding; protein binding;
C	207	4035	LRP1	A2MR APOER APR CD91 FLJ16451 LRP MGC88725 TGFBR5	5.76	 HS-LC:0.40 HS-CX:0.26 HS-DC:0.20 DM-PI:0.14	21/1662	 CDH11 COL1A2 COL3A1 COL6A3 VCAN DMBT1 A2M F8 FBN1 GLI2 GLI3 PTRF PLTP PTCH1 SCN3A SKIL TPO C3 HSP90B1 SVEP1 CD163	 lipid metabolic process; endocytosis; multicellular organismal development; cell proliferation; negative regulation of Wnt receptor signaling pathway;	 membrane fraction; nucleus; integral to plasma membrane; coated pit; membrane;	 receptor activity; lipid transporter activity; calcium ion binding; lipoprotein binding;
C	208	162966	ZNF600	na	5.75	 HS-CX:0.85 DM-PI:0.13 SC-CC:0.02	23/1662	 LRPPRC DLG2 EEF1A1 COBLL1 SF3B1 PTRF ITGA2B ITGAV KARS RHOA MYO9A NACA OGDH SYTL2 TEX14 SMARCA4 SMARCC1 CASP5 SLITRK6 ITGA8 BCLAF1 MATR3 DDX46	 transcription; regulation of transcription, DNA-dependent;	 intracellular; nucleus;	 nucleic acid binding; DNA binding; zinc ion binding; metal ion binding;
C	209	1663	DDX11	CHL1 CHLR1 KRG2 MGC133249 MGC9335	5.74	 SC-CC:0.65 SC-LC:0.14 SC-GT:0.10 HS-CX:0.08 CE-CX:0.02 SC-MS:0.00	17/1662	 NDC80 WDHD1 SUPT16H FOXM1 UPF2 HSP90AA1 POLA1 POLE ATR RAD21 RBBP6 UPF1 SUPT5H SUPT6H BUB1B MGAM NUP155	 mitotic sister chromatid segregation; regulation of progression through cell cycle; S phase of mitotic cell cycle; G2/M transition of mitotic cell cycle; nucleobase, nucleoside, nucleotide and nucleic acid metabolic process; cell cycle; positive regulation of cell proliferation;	 nucleus; nucleolus;	 nucleotide binding; DNA binding; RNA binding; ATP-dependent DNA helicase activity; ATP binding; hydrolase activity; hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;
C	210	4627	MYH9	na	5.72	 HS-LC:0.20 SC-MS:0.19 SC-CC:0.14 SC-LC:0.14 HS-CX:0.12 SC-TS:0.05 SC-GT:0.04 CE-CC:0.03 HS-DC:0.03 DM-PI:0.03 CE-YH:0.02	25/1662	 SLU7 CHEK2 IQGAP3 TAF1L DGKH AGL HLA-A RHOA MYO1F MYH10 MYO5B MYO7B ARHGAP21 ACTB SMARCC2 SP100 TLN1 TTN CAD ACTN4 MYOM1 MYOM2 CD163 ROCK2 MICAL2	 cellular morphogenesis during differentiation; cytokinesis; angiogenesis; membrane protein ectodomain proteolysis; integrin-mediated signaling pathway; sensory perception of sound; regulation of cell shape; protein transport; cell-cell adhesion; actin filament-based movement; platelet formation; monocyte differentiation; actin cytoskeleton reorganization; blood vessel endothelial cell migration; leukocyte migration;	 stress fiber; ruffle; nucleus; cytoplasm; contractile ring; cytosol; plasma membrane; cell-cell adherens junction; integrin complex; myosin complex; cleavage furrow;	 microfilament motor activity; nucleotide binding; motor activity; calmodulin binding; ATP binding; ATPase activity; protein homodimerization activity; protein anchor; actin filament binding;
C	211	1822	ATN1	B37 D12S755E DRPLA NOD	5.72	 HS-LC:0.49 CE-CC:0.24 HS-DC:0.14 CE-GT:0.13	44/1662	 SPAG5 CHD4 ATXN2L LYST CREBBP USP54 DCC MEGF8 SCRIB ZMYND8 RUSC1 CHD5 KCNH5 FAM83H HRAS HSPG2 AGRN KRAS LRP2 LTBP1 RERE NEO1 SHANK1 PLEKHA5 ATRX BRD2 SCNN1A SMARCA2 SMARCA4 SMARCC1 SMARCC2 TEP1 TRIO RBM10 PICALM ITCH LTBP4 UNC5C NAV3 NAV1 NAV2 KALRN CBFA2T2 MAGI2	 negative regulation of transcription from RNA polymerase II promoter; central nervous system development; cell death; toxin metabolic process;	 nucleus; cytoplasm;	 transcription corepressor activity; protein binding; toxin receptor binding;
C	212	10565	ARFGEF1	ARFGEP1 BIG1 D730028O18Rik DKFZP434L057 P200	5.71	 SC-MS:0.27 SC-CC:0.21 HS-LC:0.21 HS-CC:0.17 SC-LC:0.06 SC-GT:0.04 HS-CX:0.03	10/1662	 SEC24B ARFGEF2 CLTC CSE1L CTBP2 EEF1A1 MYO9B ATR CAD GBF1	 exocytosis; regulation of ARF protein signal transduction;	 intracellular;	 ARF guanyl-nucleotide exchange factor activity; ARF GTPase activator activity; myosin binding;
C	213	4649	MYO9A	FLJ11061 FLJ13244 MGC71859	5.70	 HS-CX:0.91 HS-DC:0.09	15/1662	 LRPPRC AKAP9 ZNF600 DLG2 EEF1A1 COBLL1 MCF2L2 MYO5B MYO7B NACA FANCM EXOC4 SMARCA4 SMARCC1 TARBP1	 intracellular signaling cascade; visual perception;	 intracellular; myosin complex;	 motor activity; ATP binding;
C	214	31	ACACA	ACAC ACC ACC1 ACCA	5.67	 SC-MS:0.44 CE-CX:0.29 HS-DC:0.13 SC-TS:0.07 HS-LC:0.05 SC-LC:0.02	28/1662	 AKAP9 CCT6B ASCC3 CIT ATXN2L CSE1L DNAH9 EEF1A1 MDN1 VPS13A POLR1A HDLBP ACACB HSPA5 HSP90AA1 ATP1A1 ATP1A2 PABPC3 PC PKLR POLR2A PSMC6 USP28 ACTB SMAP1 BRCA1 CAD NPEPPS	 fatty acid biosynthetic process; metabolic process;	na	 nucleotide binding; acetyl-CoA carboxylase activity; biotin carboxylase activity; protein binding; ATP binding; biotin binding; ligase activity; manganese ion binding; metal ion binding;
C	215	7337	UBE3A	na	5.67	 HS-LC:0.56 HS-CC:0.29 HS-CX:0.15	9/1662	 NCKAP1 CFTR DDX3X EP300 SCRIB UBQLN2 COPS4 TP53 CUL7	 proteolysis; ubiquitin-dependent protein catabolic process; ubiquitin cycle; brain development;	 intracellular; nucleus; cytosol;	 ubiquitin-protein ligase activity; protein binding; ligase activity;
C	216	8408	ULK1	ATG1 FLJ38455 UNC51 Unc51.1	5.66	 HS-GN:0.42 CE-CC:0.30 HS-CC:0.09 CE-LC:0.09 HS-CX:0.04 DM-PI:0.04 CE-YH:0.03	30/1662	 SMC4 UNC13B PAIP1 TLK2 LRGUK DLG1 DLG2 DSCAM RIMS1 DICER1 MAGI3 ABCA12 SMC1B ANK2 ANK3 MKI67 MYLK MPP6 MYO3A WNK3 TRIO CACNA2D1 SMC6 ACTN4 UNC5C ACTN2 KALRN RIMS2 ULK2 MAGI2	 protein amino acid phosphorylation; signal transduction; Ras protein signal transduction; axonogenesis;	 membrane fraction; cytoplasmic vesicle membrane; neuron projection;	 nucleotide binding; protein serine/threonine kinase activity; protein binding; ATP binding; transferase activity;
C	217	30849	PIK3R4	MGC102700 VPS15 p150	5.66	 SC-TS:0.24 SC-GT:0.18 HS-LC:0.16 SC-MS:0.13 CE-CX:0.12 SC-LC:0.09 HS-GN:0.09	17/1662	 RAD50 HIPK3 CHEK2 CLK2 CLTC DHX9 DLG1 DLG2 HIP1 PIK3C3 TLR9 POLR2A CCAR1 PRKCD SUPT5H HIP1R MAGI2	 protein amino acid phosphorylation;	na	 nucleotide binding; protein serine/threonine kinase activity; ATP binding; transferase activity;
C	218	4703	NEB	DKFZp686C1456 FLJ39568 FLJ39584 NEB177D NEM2	5.66	 HS-LC:0.52 HS-CX:0.24 HS-CC:0.24	4/1662	 MYH3 TTN ACTN4 MYPN	 somatic muscle development; regulation of actin filament length;	 actin cytoskeleton; Z disc;	 actin binding; protein binding; structural constituent of muscle;
C	219	20	ABCA2	ABC2 MGC129761	5.65	 HS-CC:0.65 HS-DC:0.31 HS-CX:0.04	6/1662	 ABCA8 ABCA6 ABCA4 PCM1 RGS12 XDH	 regulation of transcription from RNA polymerase II promoter; lipid metabolic process; transport; cholesterol metabolic process; regulation of intracellular cholesterol transport; response to drug; cholesterol homeostasis; response to steroid hormone stimulus;	 lysosomal membrane; microtubule organizing center; membrane; integral to membrane; cytoplasmic membrane-bound vesicle; ATP-binding cassette (ABC) transporter complex;	 nucleotide binding; ATP binding; ATPase activity; ATPase activity, coupled to transmembrane movement of substances;
C	220	9353	SLIT2	na	5.65	 DM-PI:0.34 CE-GT:0.25 HS-DC:0.15 HS-CC:0.11 CE-CC:0.09 HS-LC:0.07	19/1662	 CAP1 CSPG4 DCC EPHA2 EPHA3 EPHA5 EPHB3 EPHB6 GLI2 GLI3 ITGA2B ITGAV NEO1 PTPRB ROBO2 SIM1 VWF SVEP1 ITGA8	 ureteric bud development; chemotaxis; G-protein coupled receptor protein signaling pathway; multicellular organismal development; nervous system development; mesoderm migration; sensory perception of smell; neuron recognition; motor axon guidance; glial cell migration; cell differentiation; positive regulation of axonogenesis; induction of negative chemotaxis;	 extracellular region; extracellular space; integral to membrane;	 follicle-stimulating hormone receptor activity; receptor binding; calcium ion binding; protein binding;
C	221	4683	NBN	na	5.63	 HS-LC:0.56 HS-DC:0.42 HS-CX:0.02	17/1662	 RAD50 DBF4 TOPBP1 CHEK2 PARP4 EP300 KIF1B KIF13B ATM ATR CHFR PRKDC KIDINS220 BRCA1 TP53BP1 MDC1 KIF14	 DNA damage checkpoint; telomere maintenance; double-strand break repair; cell cycle; cell cycle arrest; mitotic G2 checkpoint; meiosis; cell proliferation; regulation of DNA replication initiation; DNA damage response, signal transduction by p53 class mediator; G1/S transition checkpoint; regulation of balance;	 chromosome, telomeric region; intracellular; nucleus; replication fork; chromosome; Mre11 complex; nuclear inclusion body;	 damaged DNA binding; transcription factor binding; protein N-terminus binding;
C	222	10403	NDC80	HEC HEC1 KNTC2 TID3 hsNDC80	5.61	 SC-CC:0.16 SC-GT:0.15 HS-CX:0.14 SC-LC:0.13 CE-CX:0.13 HS-LC:0.10 CE-CC:0.08 CE-LC:0.08 CE-YH:0.03	20/1662	 SMC4 RAD50 ADAR TACC3 ADARB2 SMC2 CENPF WDHD1 DDX11 FOXM1 SMC5 SMC1B ANAPC2 NASP RB1 RFC4 ZFP36L2 BUB1 TOP2A SMC1A	 mitotic sister chromatid segregation; cell cycle; spindle organization and biogenesis; phosphoinositide-mediated signaling; cell division;	 chromosome, pericentric region; nucleus;	 protein binding;
C	223	10569	SLU7	9G8 MGC9280 hSlu7	5.61	 SC-LC:0.55 HS-CX:0.15 SC-CC:0.15 CE-CX:0.08 SC-GT:0.07	20/1662	 RAD50 AKAP9 AKAP13 DHX8 KIAA2018 SETD2 MYH1 MYH2 MYH3 MYH4 MYH6 MYH7 MYH8 MYH9 MYH10 MYH11 NASP CRNKL1 MYH13 MGAM	 alternative nuclear mRNA splicing, via spliceosome; nuclear mRNA 3'-splice site recognition;	 spliceosome; nuclear speck; small nuclear ribonucleoprotein complex;	 second spliceosomal transesterification activity; nucleic acid binding; zinc ion binding; pre-mRNA 3'-splice site binding;
C	224	123169	LEO1	RDL	5.60	 SC-CC:0.39 SC-LC:0.23 SC-MS:0.22 SC-GT:0.10 SC-CX:0.04 CE-CX:0.03	6/1662	 CHD2 SUPT16H NASP SMARCC2 SUPT5H SUPT6H	 transcription; regulation of transcription, DNA-dependent;	 nucleus;	 protein binding;
C	225	114815	SORCS1	FLJ41758 FLJ43475 FLJ44957	5.59	 SC-CC:0.44 HS-DC:0.26 HS-CC:0.15 SC-GT:0.09 SC-MS:0.07	16/1662	 CLTC AP1B1 AP2B1 PKD1L1 DYNC1H1 SORCS3 VPS13A HIP1 PIK3C3 RELN VPS33A SORL1 KIAA0319L EEA1 HIP1R HGS	 neuropeptide signaling pathway;	 membrane; integral to membrane;	 protein binding; neuropeptide receptor activity;
C	226	7030	TFE3	RCCP2 TFEA	5.57	 CE-CX:0.72 HS-MS:0.22 HS-DC:0.04 HS-CX:0.02	26/1662	 HIPK3 LRPPRC LILRB3 STON1 CLTC DHX9 DMD EP300 RIMS1 SPEN EPB41L3 ANK2 MAP4 MAPT MYH6 MYH7 ACLY ATP1A1 NUMA1 PDE3A PDE3B PLCL1 ADAMTS9 CACNA1A CUL2 MADD	 transcription from RNA polymerase II promoter; regulation of osteoclast differentiation; positive regulation of transcription, DNA-dependent;	 nucleus;	 transcription factor activity;
C	227	1464	CSPG4	na	5.57	 HS-DC:0.83 HS-LC:0.17	20/1662	 CELSR3 CELSR2 FAT2 CRB1 CNTNAP2 LAMA2 LAMA3 LAMA4 LAMA5 ATF7IP PROS1 PTK2 USH2A FAT4 LZTR1 MPDZ SLIT2 CELSR1 DOCK4 NUP153	 angiogenesis; cell motility; signal transduction; multicellular organismal development; tissue development; cell differentiation;	 extracellular matrix (sensu Metazoa); integral to plasma membrane; cell surface; membrane;	 signal transducer activity; receptor signaling protein tyrosine phosphatase signaling protein activity; protein binding; receptor signaling protein tyrosine kinase signaling protein activity;
C	228	9863	MAGI2	na	5.56	 HS-GN:0.88 HS-LC:0.07 HS-DC:0.04 HS-CX:0.00	82/1662	 HIPK3 PLK4 TLK2 CIT CHEK2 IRAK3 CLK2 LRRK2 LRGUK CSF1R CTNND2 NEK10 DMD ATN1 EPHA2 MARK2 EPHA3 EPHA5 EPHB3 ERBB3 ERBB4 FGFR3 MAST1 TNIK NFASC FLT3 DICER1 PRKD3 ALK GAK RPS6KC1 STK36 PIK3R4 IKBKB INSR INSRR JAK3 KDR MAP3K4 MAP3K5 MET MAP3K9 EIF2AK4 MST1R NTRK2 PAK3 TAOK3 PDGFRA PLXNB3 STK32B PRKCD PRKCI TEX14 STK31 DSCAML1 PTK2 ROS1 RPS6KA2 WNK1 WNK3 TEC TGFBR2 TRIO TYK2 MAP3K12 LRRK1 PPCS NEK11 ULK1 DYRK3 CDC42BPA MAP4K3 MASTL KALRN MAP3K6 LATS1 MAP3K13 DLG5 TAOK2 ROCK2 ULK2 SLK	na	na	 protein binding; phosphatase binding;
C	229	8729	GBF1	FLJ21263 FLJ21500 KIAA0248 MGC134877 MGC134878	5.56	 SC-MS:0.27 SC-GT:0.23 SC-CC:0.14 SC-YH:0.13 SC-CX:0.09 DM-PI:0.07 SC-LC:0.06 CE-CX:0.02	21/1662	 ATP8A1 ARFGEF2 ARFGEF1 WDR6 COPA EEF1A1 MDN1 TNPO3 POLR1A GLI2 GLI3 HSPA5 RHOA RHOB ATP8A2 ACTB SMARCC1 SMARCC2 SPTAN1 USP4 CAD	 retrograde vesicle-mediated transport, Golgi to ER; regulation of ARF protein signal transduction;	 intracellular; Golgi apparatus;	 ARF guanyl-nucleotide exchange factor activity; protein binding;
C	230	2736	GLI2	THP2	5.55	 DM-PI:0.77 HS-LC:0.08 HS-CC:0.07 SC-LC:0.04 SC-CC:0.02 HS-CX:0.01	35/1662	 FARP1 CLTC COL12A1 CD109 CREBBP EP300 ERBB2 ERBB3 ERBB4 PLCB1 MACF1 STK36 GLI3 GPSM2 HK1 HSP90AA1 LAMB2 LRP1 LRP2 MLLT4 SPTBN5 PLCB3 LRP1B POLR2A PRMT7 KIF27 PTCH1 DST TP53BP2 ZIC1 ZMYM2 ZFHX4 GBF1 ZMYM4 SLIT2	 transcription; regulation of transcription, DNA-dependent; transcription from RNA polymerase II promoter; signal transduction; organ morphogenesis;	 intracellular; nucleus;	 transcription factor activity; transcription coactivator activity; zinc ion binding; metal ion binding;
C	231	27133	KCNH5	na	5.53	 CE-CC:0.93 DM-PI:0.07	21/1662	 CHD4 DCC DHX9 ATN1 RIMS1 KIF1B CHD5 APC HSPG2 RERE NEO1 NF1 SCNN1A TRIO PICALM UNC5C NAV3 NAV1 NAV2 KALRN RIMS2	 two-component signal transduction system (phosphorelay); regulation of transcription, DNA-dependent; ion transport; potassium ion transport;	 membrane; integral to membrane;	 two-component sensor activity; ion channel activity; voltage-gated potassium channel activity; calmodulin binding; potassium ion binding;
C	232	50618	ITSN2	KIAA1256 SH3D1B SH3P18 SWA SWAP	5.52	 SC-CC:0.44 HS-CC:0.18 SC-GT:0.16 SC-TS:0.09 SC-LC:0.06 HS-CX:0.04 SC-MS:0.03	10/1662	 DMXL1 SIN3A HIP1 PABPC3 EPS15L1 ACTB ITSN1 PICALM ITCH HIP1R	 endocytosis; regulation of Rho protein signal transduction;	 intracellular;	 SH3/SH2 adaptor activity; Rho guanyl-nucleotide exchange factor activity; calcium ion binding; protein binding;
C	233	5792	PTPRF	FLJ43335 FLJ45062 FLJ45567 LAR	5.52	 HS-LC:0.29 CE-GT:0.27 HS-CX:0.14 CE-CC:0.13 DM-PI:0.13 HS-GN:0.02 SC-GT:0.02	22/1662	 DSP EPHA2 ELF3 EPHA3 EPHA5 EPHB3 EPHB6 ERBB2 NID2 FAM83H HSP90AA1 INSR KIAA1522 PTPRD ROBO2 SKIL TRIO PPFIA2 PPFIA1 PPFIA3 TNKS1BP1 KALRN	 protein amino acid dephosphorylation; cell adhesion; transmembrane receptor protein tyrosine phosphatase signaling pathway;	 integral to plasma membrane; membrane;	 protein tyrosine phosphatase activity; receptor activity; transmembrane receptor protein tyrosine phosphatase activity; protein binding; hydrolase activity;
